x,y
4.438177941792904,235.40316257896126
4.991009305752576,28.536898916824057
-3.3832343695418112,-20.244819567682256
-13.455054329011102,413.90849011628194
-5.329360704431336,166.08829807741577
3.624232904999833,-178.50021142897802
9.564547095338874,473.0519540291916
4.7188714919284,5.120297366350229
-4.221296056440972,81.9193386812002
6.768827381010351,131.05168955602605
12.64810210886366,656.4304587909488
-12.50812187366622,243.32902372236416
-4.935015932656464,35.951394500055784
-2.927601066968973,-13.548093578825902
2.212047118525368,137.48049583432362
12.140256212117107,361.4488483803751
-3.000231695824324,8.76088653919447
-7.895232815630999,88.4277962156506
-4.38899650274775,58.233252569459715
1.672730977617635,75.02107009726244
10.762866423297249,263.9816960625203
2.152941102910589,137.6837193675882
0.8818498332753462,99.25574911117351
7.655670031869154,246.3886248645035
1.5809103213495574,105.74524790158897
-0.9022829436292157,-62.73500827359913
6.3962200565941,128.23831059845327
12.740475833959612,423.86318166913907
1.3762653273978485,-13.353958553613374
-2.016123044066404,66.19755697213255
-8.22458133252348,122.3159764483032
9.837493027053586,275.3284405404933
-4.010737334347493,-23.480702785268427
14.83108699134627,610.0250338674623
0.8422544297453759,-58.31192665091403
8.923375092203333,260.46015940098107
-0.42527509569982735,-107.03900833385994
6.742980830391636,178.33090287957967
7.572085765360642,358.1338377556401
1.1756539597066165,85.70221067606832
-7.572022859900098,142.6789896165873
-5.783519916144183,5.017371620537247
8.267904106246817,151.89469376768884
13.917189471382652,783.1443273926325
-0.9824478670568663,11.011491177942922
12.453326480470464,431.4631095915662
-14.298203746942626,608.8110321401138
-2.9211248983442486,234.7821758663758
-3.5311096385509417,47.35988180946312
-0.6981405689665267,66.78623059491959
-1.136595676121168,36.61938983627242
-0.42297296449778016,-30.534212192259307
-0.13849470483021667,-109.47126686207642
5.821640501155354,83.38350313510006
5.316583409912351,79.54192094601262
-5.62533251992808,147.34475195764483
-17.164675570360682,938.4472525539396
-4.8102035323005365,157.90397513222433
0.21983092473799115,34.14337128131534
1.9978764158149822,109.48439977731192
0.7174826259843854,-67.46048489192816
-1.1536104199446107,131.9720456864539
-9.35495764762332,300.12876451303225
10.68529664753916,339.0880031225415
-3.098224461746455,76.45235017634913
-6.424979905437311,108.43396924283954
0.8167329753764986,121.79756295509773
0.33109170920936126,157.97273022036012
4.277473119746909,287.002815763282
-2.7233886719598237,-117.84587331705615
3.9758614569668973,-84.03723465404033
-1.752916657612304,-39.734269184265656
-5.502598675355306,100.83428614013833
13.92780594071642,702.4238389598222
-9.383301005626809,281.9359059994982
-0.3038626135595419,-197.5508493457617
-2.799232356513774,-7.711760618603762
4.017222252398159,144.24613264100975
0.4781993286691121,29.651895987595335
-3.1477838743428026,104.63118024123462
-4.147753538401793,26.083256908134267
-0.45148332467789826,-15.367261964968915
-4.908394121497351,86.116349411683
-5.352529371124116,121.24881798481638
-4.942665629671462,88.23447133354084
-1.3164389191102241,19.467021025769718
3.567670545681805,-16.746068169962925
-3.5987997221737644,74.4128575086983
-2.3612122712989776,29.185672726944368
2.6764369581107115,144.79120907963613
8.096892290411642,337.76456685855646
-0.25968504804162545,23.198580624840275
1.0843891221431432,-26.832017460058005
-6.841297934602542,67.85443567536373
-10.755330619358295,372.870184362813
14.571875430281516,678.8964183623452
-0.43539993254233667,-29.687448118418615
11.067556944125181,398.9672497060356
-1.1458507639705906,-55.35286400287815
-5.688642758507847,160.50788719197752
6.846023684715769,114.58331176589954
-1.057763895265028,128.69183606439856
0.6430931064706185,47.876056622791324
0.2747239836752182,65.13372009267627
10.799290399648855,266.98141563303733
-7.757969204995373,186.98056345284567
-0.36885080455154745,78.72609624857935
-10.337071889596137,209.52096179205017
6.001342164336058,98.4291570486233
3.412200818576117,50.01519958536266
2.2680015952502197,-112.3442351260025
3.0556054013326066,70.63732311285338
5.810345407736952,202.5170968456069
7.811734793371838,117.74147694947352
-7.677596742924649,201.535879621463
-0.7902928769420705,-125.9352383835912
5.56297944635026,105.09662892764176
-1.0735932146595113,-155.26661472795965
1.7187139243650935,129.441131333716
1.5758783299790362,56.4919879863334
2.4739968453508356,25.848279275541493
8.585329020139467,165.77811927550965
5.425324755057061,231.52868861949668
-4.235053488180383,247.04710209235918
9.838407081456761,129.26138941961398
0.45031847867794067,130.12540019935435
-5.166291843579219,237.5042058668317
15.673631993796155,807.1366532758911
-7.32624873579626,31.442460911157767
-0.7976395826726393,91.64793930059543
9.289254692496991,264.35723740341103
5.539677363539284,47.7513678240815
14.417384562438613,534.4118884219108
12.143212264670886,526.7129864415236
2.487204784553548,107.81365908196005
-1.6540481304506007,-52.453543575338976
-0.18146666287495683,56.79349083079209
1.8110100800487698,-95.97284627210198
-6.579305664421563,201.88928093596036
2.4593501602105867,32.72063979441924
1.9939897696832187,2.2589879534355646
15.5876709402395,754.9272106511254
-7.0397254554454,226.48236825383384
1.5493028657649082,90.34078782763271
-7.579153713885748,215.11893806362377
-1.5441659135748926,22.83513427852857
-3.792218791187204,48.3404452895962
-5.841725295365411,157.53183888865794
-5.597835706577514,111.06107829822128
7.852686559799668,273.9545724254229
0.1574994117923596,-25.62226033407646
-5.760177887363291,-150.4651843032334
-0.9401257887915768,109.65371810461122
0.0003710577020867463,223.69870722588138
11.183591410905057,446.7217777168764
-6.517224973046685,109.37269077346673
-8.733936046856199,202.73257012840656
-4.026991344997746,33.69057641058377
6.944099936891338,165.290712504386
-4.672769448391017,-51.04308881802139
5.782490199005471,65.16711331077114
-0.20639781663436016,-94.98767822216072
1.6101400897233202,40.87784964382636
3.1633844902538804,11.683658042957891
4.530713875848745,125.16466482391863
-9.21064036522104,223.61609110762538
-2.3407972191488047,115.38991920735094
0.8378306216394946,30.134931828493638
-15.513677275504131,915.065166171445
-15.672253428915472,520.877983473518
-1.6892923871192616,-54.509127292192034
2.1953424277158122,113.99795914509019
-2.1954962327462533,267.9021893391563
-3.16198722654028,3.8070374377851124
11.6635813152296,440.81144923921715
6.321784299424617,114.90701453284349
-4.467445644230786,189.08503172276747
3.3966850189835673,17.67499104492744
-1.8089510546866217,79.20599363319273
14.340826858398964,618.6794387746621
16.121745115366597,689.7196114006739
